Group;Pclass;Age;Siblings/Spouses Aboard;Parents/Children Aboard;Fare;Sex=male;target
Unprivileged;0.8664597233501009;0.014380049252867491;-0.5075322496340078;-0.5126686673973087;-0.518648453202994;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.6662756153828571;0.356046589067866;-0.5126686673973087;-0.3760922771705349;0.7854789785047579;0
Privileged;0.8664597233501009;-0.18981665013784987;-0.5075322496340078;-0.5126686673973087;-0.5243889703586635;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.9385378812371469;1.21962542776974;-0.5126686673973087;-0.2578529318094917;0.7854789785047579;0
Privileged;0.8664597233501009;-0.8024067483100019;0.356046589067866;-0.5126686673973087;-0.33208164564373543;-1.273108545697309;0
Unprivileged;0.8664597233501009;-1.551127979409299;2.9467831051734876;0.6684352536566678;0.0867369185053182;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.5982100489192846;-0.5075322496340078;-0.5126686673973087;-0.5234322174993853;0.7854789785047579;0
Privileged;-1.4710361106272014;1.307625812060744;0.356046589067866;-0.5126686673973087;0.7955319662558609;-1.273108545697309;1
Privileged;-0.3022881936385502;-0.05368551721070496;0.356046589067866;-0.5126686673973087;-0.17517417672210256;-1.273108545697309;1
Unprivileged;-1.4710361106272014;2.3966748754779035;-0.5075322496340078;0.6684352536566678;0.5132898727687771;0.7854789785047579;0
Unprivileged;-1.4710361106272014;1.1034291126700269;-0.5075322496340078;-0.5126686673973087;0.0066088665407648154;0.7854789785047579;1
Privileged;-0.3022881936385502;-0.5982100489192846;-0.5075322496340078;-0.5126686673973087;-0.4717675630983598;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.12175108367427742;-0.5075322496340078;-0.5126686673973087;-0.5343545081409058;0.7854789785047579;0
Privileged;-0.3022881936385502;-1.6872591123364438;0.356046589067866;1.8495391747106442;-0.14168782664736382;-1.273108545697309;1
Unprivileged;0.8664597233501009;-1.2788657135550092;3.8103619438753613;1.8495391747106442;0.22474851845620564;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.5301444824557121;-0.5075322496340078;-0.5126686673973087;-0.5343545081409058;0.7854789785047579;0
Privileged;-1.4710361106272014;0.5589045809614471;-0.5075322496340078;-0.5126686673973087;0.8581189112984067;-1.273108545697309;1
Unprivileged;-1.4710361106272014;1.0353635462064543;0.356046589067866;-0.5126686673973087;0.9246132350182449;0.7854789785047579;0
Unprivileged;0.8664597233501009;-1.7553246788000163;2.083204266471614;1.8495391747106442;-0.1388175680695291;0.7854789785047579;0
Unprivileged;-1.4710361106272014;2.328609309014331;-0.5075322496340078;-0.5126686673973087;-0.14224657031718232;0.7854789785047579;0
Unprivileged;0.8664597233501009;-1.551127979409299;0.356046589067866;0.6684352536566678;-0.38095640870710556;0.7854789785047579;1
Privileged;-0.3022881936385502;-0.05368551721070496;-0.5075322496340078;-0.5126686673973087;-0.4717675630983598;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.7343411818464295;-0.5075322496340078;-0.5126686673973087;-0.5165761265097973;0.7854789785047579;0
Privileged;0.8664597233501009;-0.8704723147735745;2.9467831051734876;1.8495391747106442;-0.5210403353511897;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.2578822166014223;1.21962542776974;-0.5126686673973087;-0.5069282306768355;0.7854789785047579;0
Unprivileged;-0.3022881936385502;0.1505111821800124;-0.5075322496340078;-0.5126686673973087;-0.4717675630983598;0.7854789785047579;0
Privileged;0.8664597233501009;-0.9385378812371469;3.8103619438753613;1.8495391747106442;0.22474851845620564;-1.273108545697309;0
Unprivileged;-0.3022881936385502;-0.5982100489192846;-0.5075322496340078;-0.5126686673973087;0.7337410395922342;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.2578822166014223;0.356046589067866;-0.5126686673973087;-0.3961037199751988;0.7854789785047579;0
Unprivileged;0.8664597233501009;0.1505111821800124;-0.5075322496340078;-0.5126686673973087;0.4083647001974502;0.7854789785047579;1
Unprivileged;0.8664597233501009;-0.3259477830649948;-0.5075322496340078;-0.5126686673973087;-0.52630247607722;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.12175108367427742;-0.5075322496340078;-0.5126686673973087;-0.518648453202994;0.7854789785047579;0
Unprivileged;-0.3022881936385502;-2.0275869446543062;-0.5075322496340078;1.8495391747106442;-0.1177690051654076;0.7854789785047579;1
Privileged;0.8664597233501009;0.014380049252867491;-0.5075322496340078;-0.5126686673973087;-0.43397582515686894;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.5301444824557121;-0.5075322496340078;-0.5126686673973087;-0.5004701488767073;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.05368551721070496;-0.5075322496340078;-0.5126686673973087;-0.49090262028392484;0.7854789785047579;1
Privileged;0.8664597233501009;0.08244561571643995;-0.5075322496340078;-0.5126686673973087;-0.5236714057142048;-1.273108545697309;1
Unprivileged;-1.4710361106272014;-0.12175108367427742;-0.5075322496340078;-0.5126686673973087;0.22857552989331867;0.7854789785047579;0
Privileged;-0.3022881936385502;-0.8704723147735745;-0.5075322496340078;-0.5126686673973087;-0.4717675630983598;-1.273108545697309;1
Privileged;0.8664597233501009;0.21857674864358484;2.083204266471614;-0.5126686673973087;-0.36939500715558715;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.9385378812371469;0.356046589067866;3.0306430957646207;-0.014918072792995793;0.7854789785047579;0
Privileged;-1.4710361106272014;-0.4620789159921397;2.083204266471614;1.8495391747106442;4.359834376256799;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.39401334952856726;-0.5075322496340078;-0.5126686673973087;-0.518648453202994;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.05368551721070496;-0.5075322496340078;-0.5126686673973087;-0.518648453202994;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.6662756153828571;-0.5075322496340078;-0.5126686673973087;-0.5223950973999277;0.7854789785047579;0
Unprivileged;-1.4710361106272014;1.1034291126700269;0.356046589067866;-0.5126686673973087;0.49790145978014577;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.2578822166014223;0.356046589067866;1.8495391747106442;-0.2789818619537926;0.7854789785047579;0
Unprivileged;0.8664597233501009;1.9882814766964687;-0.5075322496340078;-0.5126686673973087;-0.533956498951446;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.5301444824557121;-0.5075322496340078;-0.5126686673973087;-0.518648453202994;0.7854789785047579;0
Unprivileged;-1.4710361106272014;2.8050682742593382;-0.5075322496340078;-0.5126686673973087;-0.009575564826785992;0.7854789785047579;0
Unprivileged;-1.4710361106272014;-0.4620789159921397;-0.5075322496340078;0.6684352536566678;0.5396790301333899;0.7854789785047579;1
Privileged;-0.3022881936385502;0.2866423151071573;-0.5075322496340078;0.6684352536566678;-0.2325793482787975;-1.273108545697309;1
Unprivileged;-0.3022881936385502;0.2866423151071573;0.356046589067866;-0.5126686673973087;-0.17517417672210256;0.7854789785047579;0
Privileged;0.8664597233501009;-0.12175108367427742;-0.5075322496340078;-0.5126686673973087;-0.5215990790210081;-1.273108545697309;0
Unprivileged;-1.4710361106272014;-0.5982100489192846;-0.5075322496340078;0.6684352536566678;0.8062150686825615;0.7854789785047579;0
Unprivileged;0.8664597233501009;0.21857674864358484;-0.5075322496340078;-0.5126686673973087;-0.5070870516514757;0.7854789785047579;0
Unprivileged;0.8664597233501009;0.49083901449787465;1.21962542776974;-0.5126686673973087;-0.5210403353511897;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.12175108367427742;-0.5075322496340078;-0.5126686673973087;-0.5215990790210081;0.7854789785047579;0
Privileged;0.8664597233501009;-0.5982100489192846;-0.5075322496340078;-0.5126686673973087;-0.52630247607722;-1.273108545697309;1
Unprivileged;0.8664597233501009;0.5589045809614471;-0.5075322496340078;-0.5126686673973087;-0.5215990790210081;0.7854789785047579;0
Privileged;0.8664597233501009;-0.12175108367427742;0.356046589067866;-0.5126686673973087;-0.2105740325153978;-1.273108545697309;1
Unprivileged;-1.4710361106272014;1.1714946791335992;-0.5075322496340078;-0.5126686673973087;0.3223373101025871;0.7854789785047579;0
Privileged;0.8664597233501009;-1.0746690141642918;0.356046589067866;-0.5126686673973087;-0.3961037199751988;-1.273108545697309;0
Privileged;0.8664597233501009;-0.6662756153828571;0.356046589067866;-0.5126686673973087;-0.4846837266986162;-1.273108545697309;0
Privileged;0.8664597233501009;-0.8704723147735745;-0.5075322496340078;-0.5126686673973087;-0.3960252662407379;-1.273108545697309;0
Unprivileged;0.8664597233501009;-0.5982100489192846;-0.5075322496340078;-0.5126686673973087;-0.5210403353511897;0.7854789785047579;0
Unprivileged;0.8664597233501009;2.737002707795766;-0.5075322496340078;-0.5126686673973087;-0.5243889703586635;0.7854789785047579;0
Unprivileged;-0.3022881936385502;-0.05368551721070496;0.356046589067866;-0.5126686673973087;-0.2708494626499275;0.7854789785047579;0
Unprivileged;-1.4710361106272014;-0.39401334952856726;-0.5075322496340078;0.6684352536566678;4.063638999070002;0.7854789785047579;0
Privileged;0.8664597233501009;-1.8914558117271612;2.9467831051734876;1.8495391747106442;-0.07423675006824727;-1.273108545697309;0
Unprivileged;-0.3022881936385502;-0.5982100489192846;1.21962542776974;-0.5126686673973087;0.7337410395922342;0.7854789785047579;0
Unprivileged;-0.3022881936385502;0.1505111821800124;0.356046589067866;-0.5126686673973087;-0.09727918593110464;0.7854789785047579;0
Privileged;-0.3022881936385502;0.1505111821800124;-0.5075322496340078;-0.5126686673973087;-0.42392992013444736;-1.273108545697309;1
Unprivileged;-1.4710361106272014;1.6479536443786065;-0.5075322496340078;0.6684352536566678;0.8062150686825615;0.7854789785047579;0
Unprivileged;0.8664597233501009;-1.2108001470914367;0.356046589067866;-0.5126686673973087;-0.4575750911838263;0.7854789785047579;1
Unprivileged;0.8664597233501009;-0.39401334952856726;-0.5075322496340078;-0.5126686673973087;-0.5360288256446427;0.7854789785047579;1
Privileged;0.8664597233501009;-1.8914558117271612;0.356046589067866;0.6684352536566678;-0.24485831447477457;-1.273108545697309;1
Unprivileged;0.8664597233501009;1.0353635462064543;-0.5075322496340078;-0.5126686673973087;-0.5392186396774764;0.7854789785047579;0
Unprivileged;0.8664597233501009;0.21857674864358484;-0.5075322496340078;-0.5126686673973087;-0.5215990790210081;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.6662756153828571;-0.5075322496340078;-0.5126686673973087;-0.537783510388559;0.7854789785047579;0
Privileged;0.8664597233501009;1.1714946791335992;0.356046589067866;-0.5126686673973087;-0.3952273343560999;-1.273108545697309;0
Unprivileged;-0.3022881936385502;-0.3259477830649948;-0.5075322496340078;-0.5126686673973087;-0.42392992013444736;0.7854789785047579;0
Unprivileged;-0.3022881936385502;-0.4620789159921397;-0.5075322496340078;-0.5126686673973087;-0.3847834201442185;0.7854789785047579;0
Privileged;-1.4710361106272014;-0.7343411818464295;-0.5075322496340078;1.8495391747106442;-0.16975321502143198;-1.273108545697309;1
Unprivileged;-1.4710361106272014;0.49083901449787465;0.356046589067866;-0.5126686673973087;0.3433858730067086;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.9385378812371469;-0.5075322496340078;-0.5126686673973087;-0.4963235819845954;0.7854789785047579;0
Unprivileged;-1.4710361106272014;-0.39401334952856726;-0.5075322496340078;-0.5126686673973087;0.8428108655499548;0.7854789785047579;0
Privileged;0.8664597233501009;0.695035713888592;-0.5075322496340078;1.8495391747106442;-0.38095640870710556;-1.273108545697309;0
Privileged;0.8664597233501009;-0.5301444824557121;-0.5075322496340078;-0.5126686673973087;-0.5243889703586635;-1.273108545697309;1
Privileged;0.8664597233501009;-0.39401334952856726;0.356046589067866;-0.5126686673973087;-0.36939500715558715;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.7343411818464295;-0.5075322496340078;-0.5126686673973087;-0.5435240275442286;0.7854789785047579;0
Unprivileged;-0.3022881936385502;-0.8024067483100019;-0.5075322496340078;-0.5126686673973087;-0.45263250591279486;0.7854789785047579;0
Unprivileged;-0.3022881936385502;-0.7343411818464295;0.356046589067866;0.6684352536566678;0.030527688022721048;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.18981665013784987;-0.5075322496340078;-0.5126686673973087;-0.5235125847395646;0.7854789785047579;1
Privileged;0.8664597233501009;-1.414996846482154;1.21962542776974;1.8495391747106442;-0.014918072792995793;-1.273108545697309;0
Unprivileged;-0.3022881936385502;0.4227734480343022;-0.5075322496340078;1.8495391747106442;-0.17517417672210256;0.7854789785047579;0
Unprivileged;-0.3022881936385502;1.443756944987889;-0.5075322496340078;-0.5126686673973087;-0.4330190722975908;0.7854789785047579;0
Privileged;-1.4710361106272014;-0.5301444824557121;0.356046589067866;-0.5126686673973087;0.6017091450118358;-1.273108545697309;1
Unprivileged;0.8664597233501009;1.7160192108421788;-0.5075322496340078;-0.5126686673973087;-0.518648453202994;0.7854789785047579;0
Unprivileged;0.8664597233501009;0.695035713888592;-0.5075322496340078;1.8495391747106442;-0.3952273343560999;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.18981665013784987;-0.5075322496340078;-0.5126686673973087;-0.5327605578773482;0.7854789785047579;0
Unprivileged;-1.4710361106272014;1.443756944987889;-0.5075322496340078;0.6684352536566678;0.5018088384574382;0.7854789785047579;0
Privileged;0.8664597233501009;-0.9385378812371469;-0.5075322496340078;-0.5126686673973087;-0.5247085258136625;-1.273108545697309;1
Unprivileged;0.8664597233501009;0.49083901449787465;-0.5075322496340078;-0.5126686673973087;-0.5069282306768355;0.7854789785047579;0
Unprivileged;0.8664597233501009;-1.6872591123364438;6.401098459980983;1.8495391747106442;0.6581575637092525;0.7854789785047579;0
Unprivileged;0.8664597233501009;0.9672979797428819;-0.5075322496340078;0.6684352536566678;-0.3646112428591959;0.7854789785047579;0
Privileged;-0.3022881936385502;0.695035713888592;-0.5075322496340078;-0.5126686673973087;-0.3713085128741437;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.2578822166014223;-0.5075322496340078;-0.5126686673973087;-0.5239105939290245;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.8704723147735745;-0.5075322496340078;-0.5126686673973087;-0.5069282306768355;0.7854789785047579;0
Unprivileged;0.8664597233501009;-1.9595213781907337;2.9467831051734876;0.6684352536566678;0.0867369185053182;0.7854789785047579;0
Unprivileged;0.8664597233501009;-1.414996846482154;-0.5075322496340078;1.8495391747106442;-0.27993861481307086;0.7854789785047579;1
Privileged;-1.4710361106272014;1.2395602455971717;-0.5075322496340078;0.6684352536566678;0.37974248165928204;-1.273108545697309;1
Privileged;0.8664597233501009;1.0353635462064543;0.356046589067866;4.211747016818597;-0.1388175680695291;-1.273108545697309;0
Unprivileged;-1.4710361106272014;2.056347043160041;-0.5075322496340078;-0.5126686673973087;-0.1766093060110199;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.12175108367427742;-0.5075322496340078;-0.5126686673973087;0.4083647001974502;0.7854789785047579;0
Unprivileged;-1.4710361106272014;2.124412609623614;-0.5075322496340078;-0.5126686673973087;-0.031661247830365155;0.7854789785047579;0
Unprivileged;0.8664597233501009;-1.7553246788000163;2.9467831051734876;0.6684352536566678;-0.11537712301721197;0.7854789785047579;0
Privileged;0.8664597233501009;-1.9595213781907337;0.356046589067866;0.6684352536566678;-0.45964933138274155;-1.273108545697309;1
Unprivileged;-1.4710361106272014;1.7840847773057513;-0.5075322496340078;-0.5126686673973087;-0.08531977519012653;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.8024067483100019;0.356046589067866;0.6684352536566678;-0.5223950973999277;0.7854789785047579;0
Unprivileged;0.8664597233501009;-1.6872591123364438;2.083204266471614;0.6684352536566678;-0.18537890271916438;0.7854789785047579;0
Privileged;-1.4710361106272014;1.3756913785243166;-0.5075322496340078;-0.5126686673973087;-0.12327033410625755;-1.273108545697309;0
Unprivileged;-0.3022881936385502;0.014380049252867491;-0.5075322496340078;-0.5126686673973087;-0.42392992013444736;0.7854789785047579;0
Unprivileged;0.8664597233501009;0.4227734480343022;-0.5075322496340078;-0.5126686673973087;-0.6726856635467922;0.7854789785047579;0
Privileged;0.8664597233501009;-1.4830624129457264;6.401098459980983;1.8495391747106442;0.6581575637092525;-1.273108545697309;0
Unprivileged;-0.3022881936385502;0.6269701474250196;-0.5075322496340078;-0.5126686673973087;-0.3847030529040391;0.7854789785047579;0
Unprivileged;0.8664597233501009;-1.414996846482154;2.9467831051734876;1.8495391747106442;-0.0720840561348712;0.7854789785047579;0
Unprivileged;-0.3022881936385502;-1.9595213781907337;1.21962542776974;0.6684352536566678;0.07358156669024227;0.7854789785047579;1
Privileged;0.8664597233501009;-1.7553246788000163;-0.5075322496340078;1.8495391747106442;-0.2512360290347234;-1.273108545697309;1
Unprivileged;-1.4710361106272014;0.6269701474250196;-0.5075322496340078;-0.5126686673973087;0.2840671957314571;0.7854789785047579;0
Privileged;0.8664597233501009;-0.2578822166014223;0.356046589067866;-0.5126686673973087;-0.3760922771705349;-1.273108545697309;1
Unprivileged;0.8664597233501009;0.695035713888592;0.356046589067866;0.6684352536566678;-0.3760922771705349;0.7854789785047579;0
Unprivileged;0.8664597233501009;0.4227734480343022;-0.5075322496340078;-0.5126686673973087;-0.5215990790210081;0.7854789785047579;0
Unprivileged;-0.3022881936385502;-0.7343411818464295;-0.5075322496340078;-0.5126686673973087;-0.42392992013444736;0.7854789785047579;0
Privileged;0.8664597233501009;-0.7343411818464295;0.356046589067866;-0.5126686673973087;-0.5223950973999277;-1.273108545697309;1
Unprivileged;-0.3022881936385502;-1.8233902452635888;0.356046589067866;0.6684352536566678;-0.17517417672210256;0.7854789785047579;1
Privileged;-1.4710361106272014;0.9672979797428819;-0.5075322496340078;-0.5126686673973087;-0.14224657031718232;-1.273108545697309;1
Privileged;-1.4710361106272014;1.9202159102328962;-0.5075322496340078;-0.5126686673973087;2.130998223327938;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.12175108367427742;-0.5075322496340078;-0.5126686673973087;-0.5243889703586635;0.7854789785047579;0
Unprivileged;0.8664597233501009;0.8311668468157369;-0.5075322496340078;0.6684352536566678;-0.511870815947867;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.12175108367427742;-0.5075322496340078;-0.5126686673973087;-0.49090262028392484;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.8704723147735745;6.401098459980983;1.8495391747106442;0.6581575637092525;0.7854789785047579;0
Unprivileged;0.8664597233501009;0.2866423151071573;-0.5075322496340078;-0.5126686673973087;-0.5483881590807992;0.7854789785047579;0
Unprivileged;0.8664597233501009;1.0353635462064543;-0.5075322496340078;-0.5126686673973087;-0.5344348753810851;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.8024067483100019;-0.5075322496340078;-0.5126686673973087;-0.518648453202994;0.7854789785047579;1
Privileged;0.8664597233501009;-1.8914558117271612;-0.5075322496340078;0.6684352536566678;-0.47248512774281853;-1.273108545697309;0
Unprivileged;0.8664597233501009;0.1505111821800124;0.356046589067866;-0.5126686673973087;-0.36939500715558715;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.2578822166014223;-0.5075322496340078;-0.5126686673973087;-0.31318577667298997;0.7854789785047579;1
Privileged;0.8664597233501009;-0.9385378812371469;-0.5075322496340078;-0.5126686673973087;-0.5243889703586635;-1.273108545697309;1
Unprivileged;-1.4710361106272014;0.695035713888592;-0.5075322496340078;-0.5126686673973087;-0.07949889079427762;0.7854789785047579;1
Unprivileged;0.8664597233501009;-0.39401334952856726;-0.5075322496340078;-0.5126686673973087;-0.537783510388559;0.7854789785047579;0
Privileged;-0.3022881936385502;0.35470788157072974;-0.5075322496340078;-0.5126686673973087;-0.2708494626499275;-1.273108545697309;1
Unprivileged;0.8664597233501009;-0.5301444824557121;-0.5075322496340078;-0.5126686673973087;-0.533956498951446;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.5301444824557121;0.356046589067866;-0.5126686673973087;-0.5243889703586635;0.7854789785047579;0
Privileged;-1.4710361106272014;0.08244561571643995;0.356046589067866;-0.5126686673973087;1.4948379391480815;-1.273108545697309;1
Privileged;0.8664597233501009;-0.18981665013784987;-0.5075322496340078;-0.5126686673973087;-0.5210403353511897;-1.273108545697309;1
Unprivileged;-0.3022881936385502;0.8311668468157369;0.356046589067866;-0.5126686673973087;-0.15603911953653757;0.7854789785047579;0
Privileged;-1.4710361106272014;0.1505111821800124;-0.5075322496340078;-0.5126686673973087;0.7871603787371761;-1.273108545697309;1
Unprivileged;-0.3022881936385502;0.014380049252867491;-0.5075322496340078;-0.5126686673973087;-0.4717675630983598;0.7854789785047579;0
Unprivileged;-0.3022881936385502;-0.18981665013784987;-0.5075322496340078;-0.5126686673973087;-0.42392992013444736;0.7854789785047579;0
Unprivileged;0.8664597233501009;1.443756944987889;-0.5075322496340078;-0.5126686673973087;-0.518648453202994;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.5301444824557121;-0.5075322496340078;-0.5126686673973087;-0.5215990790210081;0.7854789785047579;0
Unprivileged;-1.4710361106272014;0.5589045809614471;0.356046589067866;-0.5126686673973087;1.0494694831540565;0.7854789785047579;1
Unprivileged;0.8664597233501009;-0.5301444824557121;-0.5075322496340078;-0.5126686673973087;-0.4937728788617595;0.7854789785047579;0
Unprivileged;0.8664597233501009;-0.6662756153828571;-0.5075322496340078;-0.5126686673973087;-0.533956498951446;0.7854789785047579;0
Unprivileged;-0.3022881936385502;-0.8024067483100019;-0.5075322496340078;-0.5126686673973087;-0.42392992013444736;0.7854789785047579;0
Privileged;0.8664597233501009;-1.2108001470914367;2.083204266471614;0.6684352536566678;-0.18537890271916438;-1.273108545697309;0
Privileged;-1.4710361106272014;0.35470788157072974;0.356046589067866;-0.5126686673973087;0.9246132350182449;-1.273108545697309;1
Unprivileged;-0.3022881936385502;1.9882814766964687;-0.5075322496340078;-0.5126686673973087;-0.4143623915416649;0.7854789785047579;0
Privileged;0.8664597233501009;-1.6872591123364438;2.9467831051734876;1.8495391747106442;-0.0720840561348712;-1.273108545697309;1
Unprivileged;-0.3022881936385502;-0.39401334952856726;-0.5075322496340078;-0.5126686673973087;-0.4717675630983598;0.7854789785047579;0
Privileged;0.8664597233501009;-0.5982100489192846;-0.5075322496340078;-0.5126686673973087;-0.5282159817957766;-1.273108545697309;0
Unprivileged;-0.3022881936385502;0.9672979797428819;0.356046589067866;-0.5126686673973087;-0.17517417672210256;0.7854789785047579;0
